text,audio_path,label
يحبك يكون لديكم تتعاون لا تبقى تتعبون لا تتعبون,Darija-MSA/Audio/00002417.wav,2
كذلك؟ اي شيء حدث لي شخصاً لا أعرف,Darija-MSA/Audio/00002419.wav,1
الدوجاء ورائحة. رائحة ورائحة. كامل لا رائحة. لا انا الا,Darija-MSA/Audio/00002428.wav,0
"سن baj. انا لا مسخ voll. اظن لات halves. ا Secondly, two five and a half.",Darija-MSA/Audio/00002432.wav,0
وفي سكايب تجد فيها فيديوهات صحيح أعش لا فيز بلاين,Darija-MSA/Audio/00002439.wav,0
أعش لا فيز بلاين تقول إنه لا يوجد سلام بالضبط لا لا يوجد سلام,Darija-MSA/Audio/00002440.wav,0
اضع الكاميرا أتألمت ولم يكن لديهم الكاميرا في البيت,Darija-MSA/Audio/00002443.wav,0
ولكنني قلت لها توقف ما الذي يجب أن تفعله في الداخل؟ نعم، لأنك تغيب,Darija-MSA/Audio/00002449.wav,0
نعم، لأنك تغيب مع إماجة,Darija-MSA/Audio/00002450.wav,0
مع إماجة تقف مع إماجة,Darija-MSA/Audio/00002451.wav,0
تقف مع إماجة حلمتهم، قمت ببنائهم كثيراً,Darija-MSA/Audio/00002452.wav,0
كثيراً سأخبركم بعد كثيراً من الفتيات تدخل في علاقة,Darija-MSA/Audio/00002453.wav,0
تدخل في علاقة أولاً تدخل في علاقة,Darija-MSA/Audio/00002454.wav,0
تدخل في قصة لما لها عمل هذه,Darija-MSA/Audio/00002456.wav,2
هذه هذه هذه كنت أراها في ديميم هذه القادة التي قلتها,Darija-MSA/Audio/00002457.wav,2
هذه القادة التي قلتها بحل ترول يقول لك كيف تلقائي معها في أول مرة,Darija-MSA/Audio/00002458.wav,0
ترى؟ بالضبط هذا البروجي هذا البروجي لا يبعد,Darija-MSA/Audio/00002460.wav,0
يقولون أولاده زوج سنسميه هذا وهذا ونقرأهم,Darija-MSA/Audio/00002462.wav,2
ونقرأهم وكذا وكما تخبريني وعلى الإطلاق في المرء,Darija-MSA/Audio/00002463.wav,2
في المرء لا يوجد شيء في الواقع هذه القصة هي قصة,Darija-MSA/Audio/00002464.wav,1
هي قصة تبدأ بها فوجدت مدينة لسهلة,Darija-MSA/Audio/00002465.wav,0
لسهلة ومزعجة ووصفات جيدة وكنت لم تنتهي,Darija-MSA/Audio/00002466.wav,1
لم تنتهي من علاقتها لأنها تبدأ في علاقة ترجع,Darija-MSA/Audio/00002467.wav,0
ترجع تلعب وتتسافر في مرء بالعلم,Darija-MSA/Audio/00002468.wav,0
بالعلم القصة وتشارك مع القصة وتخرج,Darija-MSA/Audio/00002469.wav,2
وتخرج ويهرب آه آه نرى هذا القضية في الكثير من الرجال,Darija-MSA/Audio/00002470.wav,2
هل يخافون من أن الفتاة أتشت غيراً؟ نحن لا نتحدث عن أتشت غيراً,Darija-MSA/Audio/00002473.wav,1
نحن لا نتحدث عن أتشت غيراً هذا مشكل آخر,Darija-MSA/Audio/00002474.wav,1
هذا مشكل آخر مشكل من هذا هل يخافون أن الفتاة أتشت غيراً؟,Darija-MSA/Audio/00002475.wav,1
هل يخافون أن الفتاة أتشت غيراً؟ سواء ما كان خائفاً هذا هو الذي يخاف,Darija-MSA/Audio/00002476.wav,1
هذا هو الذي يخاف ليس خائفاً لأنه يخاف من الأتشة,Darija-MSA/Audio/00002477.wav,2
لأنه يخاف من الأتشة لأنه يخاف من التواجد من المسؤولية,Darija-MSA/Audio/00002478.wav,0
من المسؤولية مثل هذا في Love is Blind,Darija-MSA/Audio/00002479.wav,0
في Love is Blind نحن نقفنا في Love is Blind عندما تتطلق مع,Darija-MSA/Audio/00002480.wav,0
عندما تتطلق مع أو عندما تتطلق مع الإنسان المناسب,Darija-MSA/Audio/00002481.wav,0
الإنسان المناسب وتصابه بشكل جيد وتحبه,Darija-MSA/Audio/00002482.wav,0
وتحبه تكون تخوفاً تنزل إليه ولم تفهمه,Darija-MSA/Audio/00002483.wav,0
تنزل إليه ولم تفهمه تكون تخوفاً من الأتشة,Darija-MSA/Audio/00002484.wav,1
الأتشة من المسؤولية من المسؤولية,Darija-MSA/Audio/00002485.wav,0
من المسؤولية من الحرية من الإنقاذ,Darija-MSA/Audio/00002486.wav,0
من الإنقاذ تكون تخوفاً حينما تحب,Darija-MSA/Audio/00002487.wav,0
حينما تحب أو تتبع الوصفات الجميلة الفيزياء,Darija-MSA/Audio/00002488.wav,0
الفيزياء كل شيء جيد لكن هنا في Love is Blind,Darija-MSA/Audio/00002489.wav,1
لكن هنا في Love is Blind إن الإنسان لديه ملتزم,Darija-MSA/Audio/00002490.wav,2
لديه ملتزم من المشاكل التي يمكن أن تخرجها لا يوجد غير مشكل واحد,Darija-MSA/Audio/00002491.wav,2
لا يوجد غير مشكل واحد هناك بعد المرض,Darija-MSA/Audio/00002492.wav,2
بعد المرض تخوفات داخلية بلا شعور التي تعطي,Darija-MSA/Audio/00002493.wav,2
والإنسان يريد أن يتفرق ولم يريد أن يتبقى حينما تقول,Darija-MSA/Audio/00002495.wav,1
حينما تقول هذه العلاقة جيدة وعندما تقول,Darija-MSA/Audio/00002496.wav,0
في هذا الموضوع شخصاً هو Happy Body Best Selling Activewear,Darija-MSA/Audio/00002501.wav,0
Happy Body Best Selling Activewear في موروكو وهو,Darija-MSA/Audio/00002502.wav,0
وهو لباس الرياضة لكي لا تستطيع أن تتبعهم,Darija-MSA/Audio/00002503.wav,0
لكي لا تستطيع أن تتبعهم في المنزل أنا أتبعهم في المنزل,Darija-MSA/Audio/00002504.wav,0
هل رأيتوا قراءتهم؟ كنت لبسةهم لقد لا ألقيتها لأول مرة,Darija-MSA/Audio/00002507.wav,0
لقد لا ألقيتها لأول مرة كيف تصفيت؟ لقد لبست كل شيء,Darija-MSA/Audio/00002508.wav,0
لقد لبست كل شيء وقد ذهبت للمنزل كيف ستصفيت؟,Darija-MSA/Audio/00002509.wav,0
كيف ستصفيت؟ أعتقد أنه يمكن أن يكون,Darija-MSA/Audio/00002510.wav,0
أعتقد أنه يمكن أن يكون أوفا زعلي قد بدأت,Darija-MSA/Audio/00002511.wav,0
قد بدأت تشترينا التفقد,Darija-MSA/Audio/00002512.wav,0
لكن سأتوقع أنها جميلة. تكون الأشخاص الذين تريدون أن يكونوا جميلة.,Darija-MSA/Audio/00002514.wav,0
تكون الأشخاص الذين تريدون أن يكونوا جميلة. خدماتنا الأخرى هو الأمكانية للعمل و التي نحن الآن نصور فيها.,Darija-MSA/Audio/00002515.wav,0
الأمكانية للعمل و التي نحن الآن نصور فيها. الأمكانية للعمل التي يمكنك أن تأتي و تعمل بها,Darija-MSA/Audio/00002516.wav,0
الأمكانية للعمل التي يمكنك أن تأتي و تعمل بها إذا كنت مهتمة أو مهتمة أو أنت لديك نفسك ،,Darija-MSA/Audio/00002517.wav,0
إذا كنت مهتمة أو مهتمة أو أنت لديك نفسك ، أي أنك يمكنك أن تأتي بشأن شباب و في حالة محافظة و في حالة عملة تحتوي على منطقة وكتبية تحتاج لتعمل,Darija-MSA/Audio/00002518.wav,0
تحتوي على منطقة وكتبية تحتاج لتعمل,Darija-MSA/Audio/00002519.wav,0
تحتوي على منطقة وكتبية تحتاج لتعمل فيها كوفي لكي يصبح المودي وي في اي شيء جيد على الهاتف,Darija-MSA/Audio/00002520.wav,0
وي في اي شيء جيد على الهاتف ويكون جيدة جدا ويكون سهل جدا,Darija-MSA/Audio/00002521.wav,0
ويكون سهل جدا ويوجد في كذاب العنكرة اه,Darija-MSA/Audio/00002522.wav,0
اه اه اه اه,Darija-MSA/Audio/00002523.wav,0
اه اه اه,Darija-MSA/Audio/00002524.wav,0
اه اه اه,Darija-MSA/Audio/00002525.wav,1
اه اه,Darija-MSA/Audio/00002529.wav,0
اه اه اه,Darija-MSA/Audio/00002530.wav,0
اه اه اه,Darija-MSA/Audio/00002531.wav,0
اه اه اه,Darija-MSA/Audio/00002532.wav,2
اه اه اه,Darija-MSA/Audio/00002533.wav,2
ما هذا؟ هذا هو سؤالك بالنسبة لي، لا يوجد مريضاً تقليدياً,Darija-MSA/Audio/00002536.wav,0
بالنسبة لي، لا يوجد مريضاً تقليدياً هو المريض الذي يدعوه والدينا,Darija-MSA/Audio/00002537.wav,0
والدينا هو الشخص الذي لا يتعرف بشكل مباشر,Darija-MSA/Audio/00002538.wav,1
الشخص الذي لا يتعرف بشكل مباشر حقاً هذا ما فهمته,Darija-MSA/Audio/00002539.wav,1
هذا ما فهمته وليس بالعرسان أي المرأة والرجل,Darija-MSA/Audio/00002540.wav,0
أي المرأة والرجل يكون غير فترة التعرف المريض كما نصحنا به,Darija-MSA/Audio/00002541.wav,0
المريض كما نصحنا به هو رجلنا المريض المدرني,Darija-MSA/Audio/00002542.wav,0
المريض المدرني ليس فترة التعرف أنا أمي وأبي,Darija-MSA/Audio/00002543.wav,0
أنا أمي وأبي كنا نتعرف نفس,Darija-MSA/Audio/00002544.wav,0
لماذا؟ لم يكنوا يتعرفون قليلاً لم يكنوا يتعرفون,Darija-MSA/Audio/00002547.wav,2
في العائلة كانوا يتعرفون كانوا يتعرفون,Darija-MSA/Audio/00002550.wav,2
كانوا يتعرفون بالضبط والجيران,Darija-MSA/Audio/00002551.wav,0
والجيران أعتقد أنه كيف كانت الطريقات,Darija-MSA/Audio/00002553.wav,0
كيف كانت الطريقات للزواج على هذا مختلفة جداً,Darija-MSA/Audio/00002554.wav,1
أعطينا الرأي تقريباً أنا لا أملك اختيار,Darija-MSA/Audio/00002556.wav,2
أنا لا أملك اختيار نحن ندبي لذالك نحن ندبي,Darija-MSA/Audio/00002557.wav,0
نحن ندبي هذه صحى أنت صحيح إنه رئيس لحسن العمل,Darija-MSA/Audio/00002558.wav,0
لحسن العمل أنا I don't want to choose,Darija-MSA/Audio/00002559.wav,1
أنا I don't want to choose أنا لا أممأ أو أبني هذا الشئ,Darija-MSA/Audio/00002560.wav,1
هذا الشئ لغyy هذاahahaha شخص يستطيعه,Darija-MSA/Audio/00002561.wav,1
شخص يستطيعه الفراش,Darija-MSA/Audio/00002562.wav,1
التي يمكننا أن نتحدث عنها بشكل قطعي هذه هي الطريقة المدرنة هذه هي الطريقة التقليدية,Darija-MSA/Audio/00002568.wav,2
هذه هي الطريقة التقليدية لأنها تحتوي على الكثير من الوظائف لذلك السؤال الأول يجب أن نجيب بشكل مباشر,Darija-MSA/Audio/00002569.wav,0
لذلك السؤال الأول يجب أن نجيب بشكل مباشر لقد وجدنا أشخاص خارج المغرب,Darija-MSA/Audio/00002570.wav,0
لقد وجدنا أشخاص خارج المغرب يتلقون بمراقبة تقليدية,Darija-MSA/Audio/00002571.wav,1
يتلقون بمراقبة تقليدية تسميها تقليدية,Darija-MSA/Audio/00002572.wav,1
تسميها تقليدية ومجموعة جنة باكلة وعندما كان لديهم 30 عاماً من الزواج,Darija-MSA/Audio/00002573.wav,1
وعندما كان لديهم 30 عاماً من الزواج حتى اليوم الحالي قبل قليل,Darija-MSA/Audio/00002574.wav,1
قبل قليل لا يزال الناس يتلقون في أي ناحية العالم,Darija-MSA/Audio/00002575.wav,1
في أي ناحية العالم يمكن أن تكون في كوريا أو فرنسا,Darija-MSA/Audio/00002576.wav,1
في أي عائلة تكون لذلك,Darija-MSA/Audio/00002578.wav,2
لذلك السؤال الأخر,Darija-MSA/Audio/00002579.wav,1
سأعود إن كان هذا النقل مفرطاً أما أن نقوم بإجابته على النقل,Darija-MSA/Audio/00002584.wav,0
لنغادر على النقل تحضر بالأموال,Darija-MSA/Audio/00002586.wav,1
تحضر بالأموال تحضر بالأموال سوف تفشل في التواصل,Darija-MSA/Audio/00002587.wav,0
تحضر بالأموال سوف تفشل في التواصل,Darija-MSA/Audio/00002588.wav,1
لن تصل لشيء ما تريده بطريقة ما تريده لذلك تحضر في الوقت المناسب,Darija-MSA/Audio/00002590.wav,1
لذلك تحضر في الوقت المناسب سوف تحضر بدون الأموال,Darija-MSA/Audio/00002591.wav,1
سوف تحضر بدون الأموال سوف تضع شيء ما تريده أن تقوله سوف تصل له,Darija-MSA/Audio/00002592.wav,1
أحيانا أجد أن أتجاوز جيدا في الواقع هذا يعتبر أحيانا,Darija-MSA/Audio/00002599.wav,0
هذا يعتبر أحيانا كل شخص يجري في الكوبل دياله سوياً القصة دياله والحالة دياله ما,Darija-MSA/Audio/00002600.wav,1
يجري في الكوبل دياله سوياً القصة دياله والحالة دياله ما,Darija-MSA/Audio/00002601.wav,0
يجري في الكوبل دياله سوياً القصة دياله والحالة دياله ما كيناش شي رساة شي ما كيناش شي رساة كيفاش تدير الكوبل ناجح وما,Darija-MSA/Audio/00002602.wav,0
كيناش شي رساة شي ما كيناش شي رساة كيفاش تدير الكوبل ناجح وما كيناش شي رساة زي ما عبارة هادوك النقاط اللي اتكلمنا عنهم,Darija-MSA/Audio/00002603.wav,1
كيناش شي رساة زي ما عبارة هادوك النقاط اللي اتكلمنا عنهم اللي هما يصون ساكري ما كيناش شي رساة آآ باش نقول لك كيفاش تربي,Darija-MSA/Audio/00002604.wav,2
اللي هما يصون ساكري ما كيناش شي رساة آآ باش نقول لك كيفاش تربي,Darija-MSA/Audio/00002605.wav,1
بلي داسك. كيناش. ما كيناش. كين. او ام بابا اردينيه.,Darija-MSA/Audio/00002607.wav,1
تكست او فايس تو فايس كونرسيشن. تكست جسد عبري فايس تو فايس. حتى بقى كين غير للناس اللي جو,Darija-MSA/Audio/00002610.wav,0
تكست جسد عبري فايس تو فايس. حتى بقى كين غير للناس اللي جو في تدير يعني انا عايشة في واحد العالم. عايشين كلنا في واحد,Darija-MSA/Audio/00002611.wav,0
العالم ان الناس كالتكست. فانا تنصحهم.,Darija-MSA/Audio/00002613.wav,2
باش يديروا تكست واحد مثلا هذي بو لا رولاسيون. تكست واحد لمدة. ميت تري ربيدما غير يبدأوا يتعرفوا شوية يتشوفوا. اوكي اوكي.,Darija-MSA/Audio/00002615.wav,2
لمدة. ميت تري ربيدما غير يبدأوا يتعرفوا شوية يتشوفوا. اوكي اوكي.,Darija-MSA/Audio/00002616.wav,2
لمدة. ميت تري ربيدما غير يبدأوا يتعرفوا شوية يتشوفوا. اوكي اوكي. فايس تو فايس. تريز امبور. اي اي اي اي دواء كسكو بسكو,Darija-MSA/Audio/00002617.wav,0
فايس تو فايس. تريز امبور. اي اي اي اي دواء كسكو بسكو نورمالمو رخصنا نجوبو. اه واشتي. احنا خلينا ليلة كتجوب.,Darija-MSA/Audio/00002618.wav,2
كتعود كتعود شوف. ان فات كتو رياليز تو تو ما كتجوبش بلو,Darija-MSA/Audio/00002622.wav,0
يوصل. امباد عاد كتجي للكونفرساتيو ليهي مهم. احنا احنا,Darija-MSA/Audio/00002625.wav,2
احنا اصادبت اه اشنو واقع حالين في العالم. تكست ولكن شوفو رابط. باري. اه لا كسيون اه رابعة هذي هي اه,Darija-MSA/Audio/00002627.wav,2
رابط. باري. اه لا كسيون اه رابعة هذي هي اه,Darija-MSA/Audio/00002628.wav,0
هوبيز هي نبارتجو هدوك الهوبيز ديالنا. اه هوبيز مشاتليه بالعربية. هوبيز. هوبيز. بارتجوهم ولا يكون عندي الاسباس برسونل ديالي. انا,Darija-MSA/Audio/00002632.wav,2
هوبيز. هوبيز. بارتجوهم ولا يكون عندي الاسباس برسونل ديالي. انا يلولا. انتي دي ما انتي يلولا. اه في العلاقة الناجحة. شنو كاين. كاين انتا,Darija-MSA/Audio/00002634.wav,0
يلولا. انتي دي ما انتي يلولا. اه في العلاقة الناجحة. شنو كاين. كاين انتا,Darija-MSA/Audio/00002635.wav,0
يلولا. انتي دي ما انتي يلولا. اه في العلاقة الناجحة. شنو كاين. كاين انتا,Darija-MSA/Audio/00002636.wav,0
كاينسان باش تكون اهرو بتكون على ذيك علاقة ناجحة. اه لبونر ايكمبوزي. دي بلزيار شوز. ما كنشي حاجة تتقول ان اعطي اعطي اني,Darija-MSA/Audio/00002638.wav,0
ايكمبوزي. دي بلزيار شوز. ما كنشي حاجة تتقول ان اعطي اعطي اني انبساط لفرحة اه نشواء. كن بزيادة الحاجات اللي اخصصك تبنيهم في,Darija-MSA/Audio/00002640.wav,0
انبساط لفرحة اه نشواء. كن بزيادة الحاجات اللي اخصصك تبنيهم في الحياة. فماني تتبني لبريير سفر هي انت بوحدك. وخدكن ان كوبل.,Darija-MSA/Audio/00002641.wav,2
الحياة. فماني تتبني لبريير سفر هي انت بوحدك. وخدكن ان كوبل.,Darija-MSA/Audio/00002642.wav,2
انتو امسو انتو تصبح انتو تكوبل. انتو لدي استك وامرأتك Spring,Darija-MSA/Audio/00002645.wav,0
انتو امسو انتو تصبح انتو تكوبل. انتو لدي استك وامرأتك Spring لو راجلك. انتو تا الكراند فامي. انتو خدمتك. انتو تنكروب دو دامي,Darija-MSA/Audio/00002646.wav,0
لو راجلك. انتو تا الكراند فامي. انتو خدمتك. انتو تنكروب دو دامي انتو دامي انتو دامي ديك لو سبوك ديالك لو لوبت ديالك او انتو,Darija-MSA/Audio/00002647.wav,0
مبتتت بالأساتيك. فهنا تنقول ان كاين الاسباس ديال كاين اي انسان خسويت تتأرم. ولي ماعرفتيش تيش بوحدك. راه ماعرفتيش تيش.,Darija-MSA/Audio/00002650.wav,2
خسويت تتأرم. ولي ماعرفتيش تيش بوحدك. راه ماعرفتيش تيش.,Darija-MSA/Audio/00002651.wav,0
مئة في المئة لا كل مكان لك وكل مكان لكم,Darija-MSA/Audio/00002653.wav,0
كل مكان لك وكل مكان لكم وكل مكان لك مع أصدقائك,Darija-MSA/Audio/00002654.wav,0
وكل مكان لك مع أصدقائك حتى أنت أو أنت,Darija-MSA/Audio/00002655.wav,2
حتى أنت أو أنت وإذا كنتم تحبو وجوجو وتفاهمو,Darija-MSA/Audio/00002656.wav,0
وإذا كنتم تحبو وجوجو وتفاهمو أنت لا تقوم بعمل واحد ومخصصكم لا تقوموا بعمل واحد,Darija-MSA/Audio/00002657.wav,2
والتي لديك حياة غير بوحدك بالطبع هذه أهمية للغاية,Darija-MSA/Audio/00002660.wav,2
هذه أهمية للغاية أهمية حيث أنه عندما تحبو,Darija-MSA/Audio/00002661.wav,2
حيث أنه عندما تحبو وإذا كنتم تحبو واحداً,Darija-MSA/Audio/00002662.wav,1
وإذا كنتم تحبو واحداً أين ستصالحو؟ لا يمكن,Darija-MSA/Audio/00002663.wav,2
لا يمكن لا يمكن عندما تكون لديكم مكان,Darija-MSA/Audio/00002664.wav,2
عندما تكون لديكم مكان أين ستمشي ستزيد الأنرجية,Darija-MSA/Audio/00002665.wav,0
ستزيد الأنرجية لكي تجلبوا لكم,Darija-MSA/Audio/00002666.wav,0
لكم لكي تفعلوا هذا إذا كنتم تريدون أن تفعلوا هذا ففعلوا هذا,Darija-MSA/Audio/00002667.wav,2
إذا كنتم تريدون أن تفعلوا هذا ففعلوا هذا ولكن أنتم مفارقين,Darija-MSA/Audio/00002668.wav,2
مفارقين لا تفعلوا واحداً تفعلوا جوجو,Darija-MSA/Audio/00002669.wav,2
هواياتكم أو هواياتكم,Darija-MSA/Audio/00002679.wav,2
هواياتكم هواياتكم والأهتمام,Darija-MSA/Audio/00002680.wav,2
والأهتمام الأجهزة في حيث أنهم,Darija-MSA/Audio/00002681.wav,2
في حيث أنهم ينشطون ب hah,Darija-MSA/Audio/00002682.wav,2
ب hah الأسرة أعمل,Darija-MSA/Audio/00002683.wav,2
بالبيئة الأسرة وهاAST,Darija-MSA/Audio/00002685.wav,2
وهاAST أظن بها,Darija-MSA/Audio/00002686.wav,2
أظن بها عليّ أنها تريد أن تتفرق فعليا.,Darija-MSA/Audio/00002687.wav,2
أنها تريد أن تتفرق فعليا. إنها تصدى أن تتدفق.,Darija-MSA/Audio/00002688.wav,2
إنها تصدى أن تتدفق. فهذا شيء جيد لأنها لديها الهدوء,Darija-MSA/Audio/00002689.wav,2
هذا المستقبل ويقول لي أنه عندما تتطلب الجذب,Darija-MSA/Audio/00002691.wav,2
ويقول لي أنه عندما تتطلب الجذب ما الذي يجب عليه هو القيادة ويكتبون أين تتطلبون,Darija-MSA/Audio/00002692.wav,2
ويكتبون أين تتطلبون الفرق,Darija-MSA/Audio/00002693.wav,0
الفرق وكثر لو أنه يثير من التطبيق في العالم فهي تتمشي معها ببعض,Darija-MSA/Audio/00002694.wav,0
فهي تتمشي معها ببعض هي بريئة هي بريئة دجا باش تاخد,Darija-MSA/Audio/00002695.wav,2
وهذا الموف ديال أنها هي تنترس أو تكري توت بس كسيت une vie c'est une vie parallèle,Darija-MSA/Audio/00002699.wav,2
c'est une vie parallèle ah oui et ça c'est très intelligent,Darija-MSA/Audio/00002700.wav,0
et ça c'est très intelligent هذا من نجاح العلاقة ديالها,Darija-MSA/Audio/00002701.wav,0
هذا من نجاح العلاقة ديالها c'est de l'intelligence et je trouve que c'est positif c'est très positif,Darija-MSA/Audio/00002702.wav,0
surtout elle développe pas de samarraça bien sûr c'est très positif,Darija-MSA/Audio/00002704.wav,2
c'est très positif,Darija-MSA/Audio/00002705.wav,0
c'est très positif,Darija-MSA/Audio/00002706.wav,2
c'est très positif,Darija-MSA/Audio/00002707.wav,0
c'est très positif c'est très positif أعجبتني كثيراً هذه الأشياء,Darija-MSA/Audio/00002708.wav,0
أعجبتني كثيراً هذه الأشياء لأنني أريد أن أتعلم منها,Darija-MSA/Audio/00002709.wav,0
حسناً نقوم بعمل سرقة جداً,Darija-MSA/Audio/00002711.wav,1
سرقة جداً لصديقنا غير مرة مرة,Darija-MSA/Audio/00002712.wav,1
سنقوم بعمل أسرار صغيرة كل يوم شيء جيد كل يوم نعم,Darija-MSA/Audio/00002714.wav,0
نعم سنقوم بعمل أسرار صغيرة كل يوم,Darija-MSA/Audio/00002715.wav,1
سنقوم بعمل أسرار صغيرة كل يوم كيف؟ نحن إنسان,Darija-MSA/Audio/00002716.wav,2
نحن إنسان نحن صعبة كيف نقوم بعمل أسرار كل يوم؟,Darija-MSA/Audio/00002717.wav,1
كيف نقوم بعمل أسرار كل يوم؟ لا يمكن لا يمكن,Darija-MSA/Audio/00002718.wav,1
لا يمكن لا يمكن لا يمكن,Darija-MSA/Audio/00002719.wav,0
لا يمكن لا يمكن لا يمكن,Darija-MSA/Audio/00002720.wav,2
ما تفضل؟ أنا لست أحد أصدقاء أنا لست أحد أصدقاء,Darija-MSA/Audio/00002722.wav,2
أنا لست أحد أصدقاء ح Novik,Darija-MSA/Audio/00002723.wav,2
ح Novik,Darija-MSA/Audio/00002724.wav,2
ح Novik,Darija-MSA/Audio/00002725.wav,2
ح Novik,Darija-MSA/Audio/00002726.wav,2
ح Novik الآن أنا أسرار لبساتي من بدون مزيد من الأهداف كل يوم,Darija-MSA/Audio/00002727.wav,0
من بدون مزيد من الأهداف كل يوم بين ما يفهمك والحب,Darija-MSA/Audio/00002728.wav,2
بين ما يفهمك والحب في الشهر teu,Darija-MSA/Audio/00002729.wav,2
في الشهر teu عندما تتحدث مع هذه الجنسة، تعتقد أنك ستحبها في اليوم,Darija-MSA/Audio/00002730.wav,2
عندما تتحدث مع هذه الجنسة، تعتقد أنك ستحبها في اليوم ويقول الإنسان، ماذا ستفعل؟ الحمد لله سريعاً,Darija-MSA/Audio/00002731.wav,2
الحمد لله سريعاً ستفعل ذلك في الرسالات الاجتماعية وفي الانستغرام,Darija-MSA/Audio/00002732.wav,0
ستفعل ذلك في الرسالات الاجتماعية وفي الانستغرام هل ستكون لديك الطاقة الإيجابية لتعطيهم في القصة؟,Darija-MSA/Audio/00002733.wav,2
هل ستكون لديك الطاقة الإيجابية لتعطيهم في القصة؟ لا، لا لكن هذا نفس الشيء بالنسبة لهم,Darija-MSA/Audio/00002734.wav,0
لكن هذا نفس الشيء بالنسبة لهم الرجل بحال بحال أو المرأة بحال بحال,Darija-MSA/Audio/00002735.wav,2
الرجل بحال بحال أو المرأة بحال بحال هل ستكون لديك طاقة لتحبك؟ يمكن أن تكون لديك طاقة لتحبك,Darija-MSA/Audio/00002736.wav,2
يمكن أن تكون لديك طاقة لتحبك هذا جيد,Darija-MSA/Audio/00002737.wav,2
هذا جيد بمجرد وقت لا يوجد لديك خطر,Darija-MSA/Audio/00002738.wav,2
لا يوجد لديك خطر إذا تزوم وقعت لك شيئاً إذا تصاب بأمر أو أن يكون لديك عائلة مرضية,Darija-MSA/Audio/00002739.wav,1
أو أن يكون لديك عائلة مرضية أو أن تصاب بفاتيغة أو أن تصاب بسيطة منصودي,Darija-MSA/Audio/00002740.wav,1
أو أن تصاب بسيطة منصودي أو أي شيء من هذا المجال لا يوجد لديك طاقة لتعطيهم في الوقت,Darija-MSA/Audio/00002741.wav,1
لا يوجد لديك طاقة لتعطيهم في الوقت لا تريد أن تتحبهم,Darija-MSA/Audio/00002742.wav,0
أخبرنا في التعليقات هل هناك شركة تحفظ الورد كل يوم؟ نعم، يمكن أن يكون لديك شريكة تحفظ الورد,Darija-MSA/Audio/00002747.wav,0
نعم، يمكن أن يكون لديك شريكة تحفظ الورد,Darija-MSA/Audio/00002748.wav,0
يمكن أن تحفظ الورد كل يوم سأخبرك بشيء ون آمرك أن تفعله,Darija-MSA/Audio/00002750.wav,2
ون آمرك أن تفعله ماذا؟ أي إنسان سيعطيك شيئاً كل اليوم,Darija-MSA/Audio/00002751.wav,2
أي إنسان سيعطيك شيئاً كل اليوم,Darija-MSA/Audio/00002752.wav,2
أي إنسان سيعطيك شيئاً كل اليوم الذي لا يزال يعطيه القيمة,Darija-MSA/Audio/00002754.wav,0
هذا مهم جداً، لا ترغب هل ترى أحدهم أم أنه لا يرغب؟,Darija-MSA/Audio/00002757.wav,2
هل ترى أحدهم أم أنه لا يرغب؟ لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا,Darija-MSA/Audio/00002758.wav,2
أنا أقول لك أنه يفكر كلمة جميلة أعطي هذه الجنازة كلمة جميلة,Darija-MSA/Audio/00002762.wav,0
في اليوم الذي يكون غضبان يعني غضبان يعني,Darija-MSA/Audio/00002765.wav,1
يعني غضبان يعني ليس مرتاحاً مع نفسه، عنده شي حاجة,Darija-MSA/Audio/00002766.wav,1
مع نفسه، عنده شي حاجة بشغلاله باله لو شغلالها باله,Darija-MSA/Audio/00002767.wav,1
لو شغلالها باله لأول مرة لا أجاوبك أخذ المستقبل,Darija-MSA/Audio/00002768.wav,2
حتى يأتي و يعود لك,Darija-MSA/Audio/00002770.wav,2
أنا متفق معك مئة في المئة ما فيه لا حبيبي لا وردة,Darija-MSA/Audio/00002772.wav,1
نعم تلك الأهم أشياء لكي تتفهم المشي المدني مفيدة,Darija-MSA/Audio/00002775.wav,2
مفيدة أنت تتفهم المهم حتى أنك تسمع أنها مجانية أنا أتحدث عن مجانية,Darija-MSA/Audio/00002776.wav,2
أنا أتحدث عن مجانية من شركة حياة,Darija-MSA/Audio/00002777.wav,2
من شركة حياة لا تتفهمني لا تتفهمني,Darija-MSA/Audio/00002778.wav,0
لا تتفهمني,Darija-MSA/Audio/00002779.wav,2
أريد أن أرى أنت تتفهم بحرقة,Darija-MSA/Audio/00002780.wav,2
بحرقة لأنك تعرفها هل يمكن أن تبني علاقات بالورد؟,Darija-MSA/Audio/00002781.wav,2
هل يمكن أن تبني علاقات بالورد؟ هل تبنيها أم لا؟,Darija-MSA/Audio/00002782.wav,0
هل تبنيها أم لا؟ سمع ياسين سمع لا ياسين سبق الله,Darija-MSA/Audio/00002783.wav,0
لا ياسين سبق الله إنه يسمع بشكل جيد لأن ياسين لديه الكثير من أجهزة,Darija-MSA/Audio/00002784.wav,2
لأن ياسين لديه الكثير من أجهزة لأن ياسين هو رجل,Darija-MSA/Audio/00002785.wav,0
لأن ياسين هو رجل إنه سنونيم إنه يقول,Darija-MSA/Audio/00002786.wav,0
إنه يقول هو غير خدال وردة مثال,Darija-MSA/Audio/00002787.wav,0
